supplier_id,supplier_name,country,region,risk_score,risk_category
SUP-064243,Cohen-Cohen,Japan,Asia,99.6,High
SUP-064244,Thompson PLC,South Africa,Africa,33.5,Medium
SUP-064245,Barton-Spencer,Lesotho,Europe,0.1,Low
SUP-064246,Miller-Carroll,Grenada,Europe,0.3,Low
SUP-064247,"Scott, Hester and Weiss",Tokelau,Africa,5.9,Low
SUP-064248,Ramirez Ltd,Germany,Africa,46.1,Medium
SUP-064249,Ruiz Inc,Taiwan,Asia,0.0,
SUP-064250,Kaiser-Christian,Gambia,Asia,0.1,Low
SUP-064251,"Kim, Taylor and Barber",Yemen,Europe,0.0,
SUP-064252,"Sanchez, Barnett and Williams",Oman,Middle East,0.0,
SUP-064253,Jones-Allen,Chad,Africa,0.1,Low
SUP-064254,Rodriguez-Lewis,Australia,Asia,1.0,Low
SUP-064255,Blanchard Group,British Virgin Islands,Asia,0.1,Low
SUP-064256,Watson-Holmes,Korea,Asia,99.0,High
SUP-064257,Burton Ltd,Botswana,Middle East,14.1,Low
SUP-064258,Morris Group,Cape Verde,Europe,0.0,
SUP-064259,Merritt-Houston,Belize,Europe,0.1,Low
SUP-064260,Schroeder Inc,India,Asia,2.3,Low
SUP-064261,Moore Group,Christmas Island,Middle East,93.2,High
SUP-064262,Butler Group,Croatia,Middle East,0.0,
SUP-064263,Moran-Richardson,United States Virgin Islands,Europe,0.4,Low
SUP-064264,"Smith, Hayes and Rich",Mayotte,Africa,0.0,
SUP-064265,"Moran, Nixon and Alvarado",Mexico,Asia,0.4,Low
SUP-064266,Garcia-Warren,French Southern Territories,Middle East,0.0,
SUP-064267,"Jones, Potter and Davis",Hungary,Africa,0.0,
SUP-064268,"Castro, Chan and Gonzales",Singapore,Americas,0.6,Low
SUP-064269,Snyder-Haynes,Ghana,Asia,11.1,Low
SUP-064270,"Bridges, Gill and Miller",Cocos (Keeling) Islands,Americas,0.1,Low
SUP-064271,Sims-Kelley,Hong Kong,Europe,20.8,Low
SUP-064272,Gardner LLC,Kuwait,Europe,0.3,Low
SUP-064273,Espinoza PLC,Bahrain,Europe,1.3,Low
SUP-064274,Morrow-Johnson,Heard Island and McDonald Islands,Middle East,0.9,Low
SUP-064275,Rivera PLC,Philippines,Middle East,0.4,Low
SUP-064276,Bradley-Love,Hungary,Africa,58.3,Medium
SUP-064277,Howell-Mcdonald,Northern Mariana Islands,Americas,0.0,
SUP-064278,Velasquez LLC,Timor-Leste,Europe,0.1,Low
SUP-064279,"Hall, Wagner and Bennett",Cook Islands,Europe,90.2,High
SUP-064280,Merritt Inc,Oman,Middle East,0.8,Low
SUP-064281,Munoz-Wilkinson,Korea,Middle East,4.1,Low
SUP-064282,"Gomez, Baker and Fernandez",French Guiana,Middle East,0.7,Low
SUP-064283,Beck-Cox,Moldova,Asia,0.1,Low
SUP-064284,"Patterson, Sullivan and Brock",Bouvet Island (Bouvetoya),Americas,0.0,
SUP-064285,"Miller, Martin and Reyes",Moldova,Americas,0.0,
SUP-064286,"Williams, Jones and Strong",Micronesia,Asia,0.0,
SUP-064287,Thompson-Bass,Tanzania,Europe,0.8,Low
SUP-064288,Vargas Ltd,Jordan,Africa,100.0,High
SUP-064289,Pierce-Gibson,American Samoa,Africa,9.1,Low
SUP-064290,Atkinson LLC,Ireland,Europe,0.5,Low
SUP-064291,Alvarez-Bates,French Polynesia,Africa,6.9,Low
SUP-064292,Morales PLC,Cape Verde,Middle East,0.3,Low
SUP-064293,Nguyen-Watkins,Korea,Americas,0.7,Low
SUP-064294,Roman-Washington,Taiwan,Middle East,75.1,High
SUP-064295,"Colon, Bryant and Barker",India,Africa,0.0,
SUP-064296,Weber Inc,Tuvalu,Africa,13.0,Low
SUP-064297,"Fleming, Pitts and Ward",Australia,Americas,99.9,High
SUP-064298,Wheeler PLC,South Georgia and the South Sandwich Islands,Middle East,82.1,High
SUP-064299,Hampton-Pena,Bahrain,Americas,34.3,Medium
SUP-064300,Benjamin LLC,Greece,Africa,0.1,Low
SUP-064301,Kelly Ltd,Uzbekistan,Americas,0.0,
SUP-064302,Henry Ltd,Ukraine,Americas,0.0,
SUP-064303,Harris-Moore,French Polynesia,Africa,12.1,Low
SUP-064304,"Morris, White and Nichols",Sweden,Americas,11.9,Low
SUP-064305,"Greene, Jones and Russell",British Indian Ocean Territory (Chagos Archipelago),Middle East,0.1,Low
SUP-064306,Boyle-Mayer,Russian Federation,Africa,4.4,Low
SUP-064307,Cisneros and Sons,Guinea,Americas,0.1,Low
SUP-064308,"Strickland, Thompson and Foster",Jersey,Europe,0.0,
SUP-064309,Hamilton PLC,Norway,Middle East,13.0,Low
SUP-064310,"Nelson, Franco and Cannon",Colombia,Middle East,0.3,Low
SUP-064311,"Gould, Moreno and Cross",Angola,Middle East,5.4,Low
SUP-064312,"Gutierrez, Baxter and Holmes",Turkmenistan,Asia,0.8,Low
SUP-064313,Stewart Group,Bouvet Island (Bouvetoya),Africa,3.4,Low
SUP-064314,Cox-Jennings,United Kingdom,Asia,98.3,High
SUP-064315,Martinez-Jordan,French Guiana,Americas,0.2,Low
SUP-064316,"Garrett, Jacobs and Phillips",Venezuela,Africa,64.6,Medium
SUP-064317,"Lyons, Reed and Larson",Solomon Islands,Middle East,0.0,
SUP-064318,Chavez-Wilson,Ghana,Middle East,0.1,Low
SUP-064319,"Swanson, Robinson and Andrews",Cuba,Middle East,0.1,Low
SUP-064320,Baker-Watson,Belgium,Middle East,0.0,
SUP-064321,Cantrell-Fernandez,Antarctica (the territory South of 60 deg S),Americas,0.3,Low
SUP-064322,Vega-Johnson,Ecuador,Europe,94.0,High
SUP-064323,"Smith, Quinn and Myers",Mexico,Africa,0.2,Low
SUP-064324,Griffin-Howard,Bouvet Island (Bouvetoya),Europe,1.2,Low
SUP-064325,James-Edwards,Kyrgyz Republic,Africa,2.5,Low
SUP-064326,Keith-Murray,France,Middle East,2.7,Low
SUP-064327,Williamson-Kane,Venezuela,Asia,0.1,Low
SUP-064328,"Wright, Brown and Miller",Jersey,Americas,34.5,Medium
SUP-064329,"Williams, Liu and Mills",Sweden,Africa,0.3,Low
SUP-064330,Mills-Watson,Lesotho,Middle East,3.5,Low
SUP-064331,Phillips and Sons,Libyan Arab Jamahiriya,Asia,0.3,Low
SUP-064332,"Taylor, Moore and Powell",Tanzania,Middle East,0.0,
SUP-064333,"Freeman, Stewart and Miller",Jamaica,Americas,96.4,High
SUP-064334,"Walter, Rivera and Ballard",Guadeloupe,Asia,96.3,High
SUP-064335,"Johnson, Wright and James",Brazil,Africa,93.9,High
SUP-064336,Foster-Harrison,Brunei Darussalam,Africa,0.1,Low
SUP-064337,"Cruz, Arnold and Webb",Belize,Africa,1.3,Low
SUP-064338,Burns Group,France,Africa,29.6,Low
SUP-064339,Thompson-Barrera,Namibia,Asia,81.8,High
SUP-064340,Green Inc,Heard Island and McDonald Islands,Americas,0.5,Low
SUP-064341,"Garcia, Freeman and Franklin",Vanuatu,Asia,0.0,
SUP-064342,Hudson PLC,Slovakia (Slovak Republic),Africa,79.8,High
SUP-064343,Benitez-Jenkins,North Macedonia,Americas,0.0,
SUP-064344,"Myers, Harris and Rice",Mozambique,Europe,0.0,
SUP-064345,Fernandez LLC,Switzerland,Europe,24.7,Low
SUP-064346,Guzman-Nguyen,Bulgaria,Asia,15.7,Low
SUP-064347,Barr-Johnson,Zimbabwe,Africa,0.9,Low
SUP-064348,"Flores, Daugherty and Bautista",Hong Kong,Europe,0.2,Low
SUP-064349,Lucas-Sellers,Tuvalu,Europe,0.1,Low
SUP-064350,Carter-Vaughn,Rwanda,Middle East,12.4,Low
SUP-064351,Hawkins-Wolfe,Seychelles,Middle East,0.0,
SUP-064352,"Robinson, Richardson and Romero",Somalia,Americas,0.7,Low
SUP-064353,Lin Inc,Ecuador,Americas,0.0,
SUP-064354,Davis Ltd,Saint Kitts and Nevis,Africa,0.0,
SUP-064355,Larson-Aguilar,Canada,Europe,0.1,Low
SUP-064356,"Powers, Martin and Duncan",Holy See (Vatican City State),Asia,3.3,Low
SUP-064357,Caldwell-Nguyen,British Virgin Islands,Asia,0.0,
SUP-064358,"Vance, Davis and Saunders",United Kingdom,Middle East,0.0,
SUP-064359,Barton-Conrad,South Georgia and the South Sandwich Islands,Americas,63.9,Medium
SUP-064360,Campbell-Stevens,Hong Kong,Africa,75.3,High
SUP-064361,"Allen, Hall and Caldwell",Samoa,Middle East,0.1,Low
SUP-064362,Cross-Anderson,Poland,Middle East,0.0,
SUP-064363,"Harrington, Tucker and Bradley",Jersey,Africa,0.2,Low
SUP-064364,"Taylor, Camacho and Andrews",Saint Pierre and Miquelon,Africa,6.3,Low
SUP-064365,"Potter, Richardson and Willis",San Marino,Europe,0.0,
SUP-064366,Wood-Alvarez,Cyprus,Africa,32.5,Low
SUP-064367,"Wheeler, Madden and Morris",Kiribati,Africa,0.0,
SUP-064368,Guerra-Myers,Mauritania,Middle East,0.4,Low
SUP-064369,"Smith, Nichols and Marshall",United Arab Emirates,Middle East,88.5,High
SUP-064370,"Tran, Bailey and Kim",Spain,Asia,0.7,Low
SUP-064371,Snyder-Marsh,Djibouti,Asia,25.4,Low
SUP-064372,Kane LLC,French Guiana,Asia,7.8,Low
SUP-064373,"Diaz, White and Graham",Ecuador,Africa,0.6,Low
SUP-064374,Sandoval Inc,Switzerland,Europe,0.0,
SUP-064375,"Anderson, Avery and Solis",Bermuda,Middle East,6.3,Low
SUP-064376,"Grimes, Flores and Tyler",Indonesia,Americas,97.7,High
SUP-064377,"Bass, Blair and Holt",Myanmar,Europe,0.2,Low
SUP-064378,Roberts and Sons,Lithuania,Americas,99.6,High
SUP-064379,Cervantes-Howard,Saint Pierre and Miquelon,Africa,0.0,
SUP-064380,Mora and Sons,Denmark,Americas,42.5,Medium
SUP-064381,"Garrett, White and Vaughn",Brazil,Asia,0.1,Low
SUP-064382,Good Group,Saint Martin,Middle East,0.0,
SUP-064383,"Randolph, Huffman and Houston",Lebanon,Europe,1.3,Low
SUP-064384,"Hatfield, Marshall and Jones",United States Virgin Islands,Asia,0.3,Low
SUP-064385,Stewart-Snyder,Guernsey,Middle East,0.2,Low
SUP-064386,Newton Inc,Togo,Asia,8.7,Low
SUP-064387,Jensen-Franklin,Cuba,Europe,0.0,
SUP-064388,"Rodriguez, Henderson and Bruce",Ireland,Africa,1.8,Low
SUP-064389,Manning LLC,Svalbard & Jan Mayen Islands,Americas,18.5,Low
SUP-064390,Gutierrez Ltd,Jersey,Africa,0.0,
SUP-064391,"Cruz, Smith and Wilcox",Tonga,Americas,36.1,Medium
SUP-064392,Martinez and Sons,United States of America,Americas,5.0,Low
SUP-064393,Sutton-Dawson,Israel,Europe,0.3,Low
SUP-064394,Nielsen-Castillo,United Kingdom,Europe,0.0,
SUP-064395,Floyd LLC,New Caledonia,Africa,3.7,Low
SUP-064396,Paul-Sherman,Kiribati,Middle East,60.7,Medium
SUP-064397,"Harris, Hill and Waters",Korea,Middle East,1.1,Low
SUP-064398,Morgan LLC,Iceland,Africa,0.2,Low
SUP-064399,"Scott, Castro and Rivas",Saint Kitts and Nevis,Americas,0.0,
SUP-064400,Johnson-Butler,Norway,Europe,87.0,High
SUP-064401,"Nguyen, Sloan and Shaw",Seychelles,Africa,0.6,Low
SUP-064402,Flores Ltd,Greece,Middle East,23.6,Low
SUP-064403,Brown-Taylor,Brazil,Americas,73.0,High
SUP-064404,Morris and Sons,Aruba,Middle East,62.7,Medium
SUP-064405,"Pennington, Livingston and Howard",Bangladesh,Americas,0.0,
SUP-064406,Daniels Group,Lao People's Democratic Republic,Middle East,0.1,Low
SUP-064407,Ramirez-Davis,Netherlands Antilles,Asia,12.4,Low
SUP-064408,Grant-Perez,Hong Kong,Americas,3.4,Low
SUP-064409,Fowler-Butler,Libyan Arab Jamahiriya,Americas,0.3,Low
SUP-064410,Estes and Sons,Ireland,Americas,9.0,Low
SUP-064411,Newman-Howard,Algeria,Asia,2.4,Low
SUP-064412,"Wright, Miller and Simmons",French Polynesia,Asia,0.0,
SUP-064413,Rios-Johnston,Ukraine,Middle East,2.6,Low
SUP-064414,Kelly Ltd,Northern Mariana Islands,Europe,5.0,Low
SUP-064415,"Rice, Hughes and Parks",Bangladesh,Middle East,0.2,Low
SUP-064416,Morris Ltd,Uganda,Americas,1.1,Low
SUP-064417,Kaufman-Maldonado,Moldova,Americas,26.7,Low
SUP-064418,"Alexander, Nichols and Williams",Afghanistan,Middle East,0.3,Low
SUP-064419,Ferguson PLC,Vietnam,Africa,0.5,Low
SUP-064420,Martin-Brown,San Marino,Europe,0.2,Low
SUP-064421,Glenn-Chavez,Djibouti,Asia,0.7,Low
SUP-064422,Mcdaniel-Johnson,Somalia,Europe,0.1,Low
SUP-064423,Floyd PLC,Iraq,Africa,0.0,
SUP-064424,Smith-Gonzalez,Holy See (Vatican City State),Middle East,0.1,Low
SUP-064425,House-Glenn,Guam,Middle East,92.8,High
SUP-064426,"Schneider, Maddox and Norris",Jordan,Americas,88.0,High
SUP-064427,Forbes-Barker,Timor-Leste,Middle East,0.0,
SUP-064428,Mccarthy Ltd,Seychelles,Africa,0.2,Low
SUP-064429,Ruiz-Miller,Vietnam,Middle East,3.1,Low
SUP-064430,Holt PLC,Germany,Middle East,0.0,
SUP-064431,Foster Inc,Uruguay,Africa,0.2,Low
SUP-064432,"Frost, Gonzalez and Phelps",Benin,Asia,62.0,Medium
SUP-064433,Mason-Marshall,Armenia,Europe,0.0,
SUP-064434,Brown-Banks,Benin,Middle East,0.4,Low
SUP-064435,Sanders PLC,Barbados,Europe,2.0,Low
SUP-064436,Zimmerman-Hunt,Bahrain,Europe,86.7,High
SUP-064437,King Group,Greece,Americas,99.2,High
SUP-064438,Brown and Sons,Turkey,Asia,74.1,High
SUP-064439,Garza LLC,Tajikistan,Europe,0.1,Low
SUP-064440,Lawrence-Bryant,Barbados,Americas,0.2,Low
SUP-064441,Munoz-Williams,Sri Lanka,Africa,1.7,Low
SUP-064442,"Jimenez, Noble and Wood",Taiwan,Africa,0.1,Low
SUP-064443,Owens Ltd,Cook Islands,Africa,2.3,Low
SUP-064444,Davis Ltd,Saint Barthelemy,Africa,7.8,Low
SUP-064445,"Aguirre, Reyes and Monroe",Cote d'Ivoire,Africa,0.6,Low
SUP-064446,"Ramirez, Armstrong and Rivera",Austria,Americas,0.1,Low
SUP-064447,Chapman and Sons,Mongolia,Asia,3.2,Low
SUP-064448,Erickson-Gutierrez,Bangladesh,Asia,0.3,Low
SUP-064449,Sanders and Sons,Bermuda,Americas,0.1,Low
SUP-064450,Ross PLC,Burundi,Americas,0.1,Low
SUP-064451,Bates-Steele,French Southern Territories,Middle East,90.6,High
SUP-064452,"Parker, White and Williams",New Caledonia,Europe,0.8,Low
SUP-064453,"Norman, Park and Miller",Lesotho,Africa,2.2,Low
SUP-064454,Vance-Hernandez,Isle of Man,Europe,99.3,High
SUP-064455,White-Pierce,Morocco,Middle East,0.0,
SUP-064456,Steele-Wilkins,Sao Tome and Principe,Asia,91.1,High
SUP-064457,Dunlap and Sons,Comoros,Africa,0.2,Low
SUP-064458,Cuevas PLC,Central African Republic,Asia,87.1,High
SUP-064459,"Jones, Cruz and Davis",Maldives,Americas,97.5,High
SUP-064460,Khan PLC,Heard Island and McDonald Islands,Europe,0.7,Low
SUP-064461,Miles-Johnston,Fiji,Asia,8.1,Low
SUP-064462,Kane Ltd,Georgia,Middle East,0.0,
SUP-064463,Martin LLC,Falkland Islands (Malvinas),Asia,0.4,Low
SUP-064464,Moore Group,Cape Verde,Africa,7.1,Low
SUP-064465,Jones-Mejia,Seychelles,Africa,77.6,High
SUP-064466,"Delgado, Morrison and Alvarez",Sao Tome and Principe,Europe,0.2,Low
SUP-064467,"Hickman, Clark and Brown",Mozambique,Americas,0.4,Low
SUP-064468,Tran-Rush,San Marino,Africa,1.5,Low
SUP-064469,"Hutchinson, Brown and Martin",Honduras,Middle East,12.6,Low
SUP-064470,Livingston PLC,Cameroon,Europe,0.0,
SUP-064471,Michael-Lang,Congo,Africa,19.7,Low
SUP-064472,Stevens-Walter,Cook Islands,Middle East,1.4,Low
SUP-064473,Erickson LLC,Colombia,Asia,29.1,Low
SUP-064474,Hernandez-Johnson,Kuwait,Middle East,0.1,Low
SUP-064475,Carey-Woodard,Greenland,Europe,76.5,High
SUP-064476,Lopez PLC,Gambia,Africa,0.1,Low
SUP-064477,Vargas-Lewis,San Marino,Americas,8.1,Low
SUP-064478,Powell-Mcdonald,Bolivia,Americas,30.1,Low
SUP-064479,"Tucker, Jones and Ward",Christmas Island,Middle East,97.9,High
SUP-064480,Wiley-Rich,Peru,Middle East,0.0,
SUP-064481,Patterson-Barnes,Malaysia,Middle East,0.4,Low
SUP-064482,"Miller, Gonzales and Snyder",Slovakia (Slovak Republic),Africa,0.0,
SUP-064483,"Adams, Gordon and Crosby",Madagascar,Americas,0.1,Low
SUP-064484,Davis-Fletcher,Latvia,Americas,4.8,Low
SUP-064485,Martinez Ltd,Ethiopia,Europe,8.3,Low
SUP-064486,Scott PLC,Guyana,Europe,0.2,Low
SUP-064487,Ellis Group,Turks and Caicos Islands,Asia,13.7,Low
SUP-064488,Walker-Choi,Croatia,Africa,0.1,Low
SUP-064489,Buck-Decker,Honduras,Middle East,0.0,
SUP-064490,"Allen, Hudson and Miller",Timor-Leste,Europe,0.0,
SUP-064491,Dean PLC,Falkland Islands (Malvinas),Asia,55.6,Medium
SUP-064492,Wells and Sons,British Virgin Islands,Asia,0.9,Low
SUP-064493,"Watson, Clarke and Jimenez",Philippines,Americas,0.2,Low
SUP-064494,"Greene, James and Lang",Georgia,Africa,0.4,Low
SUP-064495,Burton LLC,Slovenia,Africa,0.0,
SUP-064496,Gibson-Spears,Jordan,Middle East,1.3,Low
SUP-064497,"Dean, Elliott and Rollins",Nepal,Africa,0.0,
SUP-064498,"Logan, Meadows and Harris",Faroe Islands,Middle East,0.1,Low
SUP-064499,"Campbell, Peterson and Rice",Nepal,Africa,0.7,Low
SUP-064500,Taylor Inc,Sudan,Americas,0.0,
SUP-064501,"Estrada, Chavez and Crawford",Turkey,Asia,98.9,High
SUP-064502,"Moore, Allen and Smith",Denmark,Africa,2.3,Low
SUP-064503,Smith-Nolan,Brunei Darussalam,Africa,0.2,Low
SUP-064504,Giles-Jones,Central African Republic,Americas,0.2,Low
SUP-064505,Perry-Williams,Niger,Europe,2.3,Low
SUP-064506,"Gordon, Gonzalez and Gray",Djibouti,Middle East,0.0,
SUP-064507,Walsh-Fuller,Bouvet Island (Bouvetoya),Europe,0.1,Low
SUP-064508,"Vincent, Salazar and Livingston",Panama,Asia,0.7,Low
SUP-064509,Lopez Group,Djibouti,Europe,0.0,
SUP-064510,Carey and Sons,Malta,Asia,0.0,
SUP-064511,Stevenson-Duarte,Latvia,Middle East,97.7,High
SUP-064512,"Reyes, Farrell and Black",Saint Helena,Americas,1.4,Low
SUP-064513,Hall PLC,Spain,Asia,0.3,Low
SUP-064514,Rodriguez-Carter,Kyrgyz Republic,Middle East,84.1,High
SUP-064515,French-Salazar,New Caledonia,Americas,0.0,
SUP-064516,Wilson-Acosta,Wallis and Futuna,Europe,3.4,Low
SUP-064517,Morales PLC,Tonga,Europe,0.2,Low
SUP-064518,Hebert Group,Chile,Asia,9.4,Low
SUP-064519,"Johnston, Hayes and Hunter",Hong Kong,Africa,4.8,Low
SUP-064520,Mcclain-Wyatt,Cayman Islands,Africa,12.3,Low
SUP-064521,White Inc,Liberia,Americas,52.1,Medium
SUP-064522,Frye-Coleman,Turks and Caicos Islands,Europe,100.0,High
SUP-064523,Rodriguez and Sons,Equatorial Guinea,Middle East,0.0,
SUP-064524,Lopez-Green,Christmas Island,Americas,0.0,
SUP-064525,Thompson-Romero,Argentina,Asia,0.1,Low
SUP-064526,"Boyer, Smith and Foley",Suriname,Asia,0.0,
SUP-064527,Newton-Vasquez,Bahrain,Americas,0.1,Low
SUP-064528,"Smith, Webb and Mcintyre",Congo,Middle East,0.2,Low
SUP-064529,Garrett Group,Greece,Europe,1.5,Low
SUP-064530,Roberson LLC,Uruguay,Europe,51.8,Medium
SUP-064531,"Garcia, Baker and Crawford",Guinea-Bissau,Middle East,0.2,Low
SUP-064532,"Thompson, Duran and Ward",Portugal,Europe,0.4,Low
SUP-064533,Norris-Yang,Kiribati,Africa,0.2,Low
SUP-064534,Neal-Everett,Japan,Africa,0.7,Low
SUP-064535,"Warren, Campbell and Joseph",Costa Rica,Middle East,0.9,Low
SUP-064536,"Williams, Davis and Miller",Finland,Africa,0.0,
SUP-064537,Gregory PLC,Lebanon,Americas,0.3,Low
SUP-064538,"Johnson, Robles and Lopez",French Polynesia,Europe,84.9,High
SUP-064539,Mason PLC,Slovenia,Americas,1.2,Low
SUP-064540,Reed-Garcia,Latvia,Middle East,14.5,Low
SUP-064541,"Cole, Flores and Malone",South Africa,Africa,10.9,Low
SUP-064542,"Banks, Cook and Wilson",Bulgaria,Americas,0.1,Low
SUP-064543,"Tyler, Williams and Mccarthy",Ireland,Americas,96.5,High
SUP-064544,Pittman-Hill,Central African Republic,Asia,2.2,Low
SUP-064545,"Cooper, Kaiser and Brooks",Saint Pierre and Miquelon,Americas,0.2,Low
SUP-064546,"Fletcher, Wilkinson and Stewart",Ecuador,Africa,2.5,Low
SUP-064547,Hess PLC,Chile,Europe,5.6,Low
SUP-064548,Diaz-Brown,Madagascar,Europe,0.0,
SUP-064549,Castro-Diaz,Benin,Europe,46.6,Medium
SUP-064550,Robinson and Sons,Montserrat,Africa,0.1,Low
SUP-064551,"Davis, Dixon and Stone",Burkina Faso,Europe,7.6,Low
SUP-064552,Miller and Sons,Pitcairn Islands,Europe,3.7,Low
SUP-064553,Johnson-Collins,Kenya,Middle East,0.1,Low
SUP-064554,Clark Ltd,Iceland,Middle East,0.0,
SUP-064555,Mclean-Cannon,New Caledonia,Asia,0.4,Low
SUP-064556,"Robles, Hernandez and Daniels",Isle of Man,Asia,3.3,Low
SUP-064557,Curry Inc,Bolivia,Americas,0.0,
SUP-064558,"Barnett, Sanchez and Lowery",Samoa,Americas,0.0,
SUP-064559,Smith LLC,French Polynesia,Americas,0.4,Low
SUP-064560,"Smith, Williams and Brown",Belarus,Asia,34.5,Medium
SUP-064561,"Woods, Clark and Santiago",Cape Verde,Europe,0.9,Low
SUP-064562,Flores-Martin,United Arab Emirates,Americas,32.1,Low
SUP-064563,Edwards and Sons,Bosnia and Herzegovina,Europe,11.7,Low
SUP-064564,"Hubbard, Evans and Diaz",Togo,Europe,22.4,Low
SUP-064565,"Gonzalez, Dean and Graham",Guinea,Asia,0.0,
SUP-064566,Smith-Hunt,Jersey,Middle East,7.9,Low
SUP-064567,Cardenas-Henderson,Singapore,Middle East,0.1,Low
SUP-064568,Harris-Cantu,Saint Pierre and Miquelon,Africa,4.6,Low
SUP-064569,Harper-Waller,Paraguay,Middle East,0.5,Low
SUP-064570,"Chavez, Smith and Poole",Gibraltar,Americas,0.1,Low
SUP-064571,Mccarthy PLC,Holy See (Vatican City State),Asia,0.0,
SUP-064572,Pitts Inc,Saudi Arabia,Europe,19.4,Low
SUP-064573,Nunez-Dean,Macao,Asia,7.0,Low
SUP-064574,Woods-Hamilton,Macao,Africa,66.8,High
SUP-064575,"Vasquez, Robertson and White",Burundi,Africa,19.6,Low
SUP-064576,"Johns, Bell and Mccullough",Paraguay,Africa,0.1,Low
SUP-064577,Craig Group,Chile,Europe,0.2,Low
SUP-064578,Deleon and Sons,North Macedonia,Africa,0.0,
SUP-064579,"Gentry, Mcdaniel and Graves",Singapore,Africa,0.0,
SUP-064580,"Silva, Wilson and Smith",Liberia,Africa,25.9,Low
SUP-064581,"Sims, Franklin and Stewart",North Macedonia,Europe,0.0,
SUP-064582,Greene-Palmer,Bangladesh,Africa,73.6,High
SUP-064583,Gibson-Johnson,Timor-Leste,Americas,94.3,High
SUP-064584,"Chandler, Weber and Sutton",Saint Pierre and Miquelon,Asia,3.1,Low
SUP-064585,"Adkins, Carlson and Smith",Nicaragua,Africa,0.1,Low
SUP-064586,"Martin, Keith and Weeks",Jordan,Africa,0.0,
SUP-064587,"Beasley, Jackson and Pittman",Vietnam,Asia,0.2,Low
SUP-064588,Underwood-Nguyen,Oman,Africa,2.7,Low
SUP-064589,Flores-Jackson,Pakistan,Africa,0.1,Low
SUP-064590,"Hughes, Phillips and Adams",Panama,Americas,17.1,Low
SUP-064591,Key and Sons,Poland,Middle East,0.2,Low
SUP-064592,Russell-Jensen,Panama,Europe,4.9,Low
SUP-064593,Thomas-Davidson,Uganda,Europe,85.4,High
SUP-064594,Berry-Velez,Cuba,Asia,0.0,
SUP-064595,"Walker, Wilson and King",Taiwan,Americas,95.7,High
SUP-064596,Knight Group,Micronesia,Europe,0.0,
SUP-064597,Sanders-Garcia,Vietnam,Asia,30.9,Low
SUP-064598,Sutton-Jones,Cocos (Keeling) Islands,Asia,0.3,Low
SUP-064599,Turner and Sons,Guinea,Asia,98.3,High
SUP-064600,"Mercado, Perry and Russo",Timor-Leste,Europe,5.1,Low
SUP-064601,"Smith, Cabrera and Hernandez",Wallis and Futuna,Middle East,11.3,Low
SUP-064602,Cantrell LLC,Dominican Republic,Asia,19.3,Low
SUP-064603,"Rose, Swanson and King",Belarus,Africa,2.7,Low
SUP-064604,Booth-Waters,Palau,Middle East,8.7,Low
SUP-064605,King-Gordon,Haiti,Middle East,0.1,Low
SUP-064606,King PLC,French Southern Territories,Africa,3.5,Low
SUP-064607,Gonzales and Sons,Finland,Europe,91.1,High
SUP-064608,"Chavez, Velez and Stevenson",British Virgin Islands,Europe,11.4,Low
SUP-064609,Parks-Williamson,Slovakia (Slovak Republic),Americas,2.8,Low
SUP-064610,Carey-Mckee,Vietnam,Europe,58.9,Medium
SUP-064611,Hobbs LLC,Uganda,Americas,9.3,Low
SUP-064612,Martinez PLC,Denmark,Asia,0.0,
SUP-064613,"Bailey, Warren and Jacobson",Cyprus,Europe,99.9,High
SUP-064614,Wells-Jensen,Aruba,Europe,5.6,Low
SUP-064615,"Turner, Huber and Ortega",Zimbabwe,Africa,0.0,
SUP-064616,"Garcia, Carter and Johnson",Cape Verde,Asia,13.2,Low
SUP-064617,"Williamson, Long and Carpenter",Iraq,Americas,0.1,Low
SUP-064618,"Jackson, Gordon and Anderson",Malawi,Asia,0.0,
SUP-064619,Jenkins Group,Montenegro,Middle East,0.0,
SUP-064620,"Hawkins, Dyer and Stewart",Wallis and Futuna,Africa,0.0,
SUP-064621,"Davis, Lopez and Edwards",Luxembourg,Middle East,49.2,Medium
SUP-064622,Avila LLC,Palau,Americas,0.1,Low
SUP-064623,Christensen LLC,Gabon,Europe,0.6,Low
SUP-064624,Holder Inc,Saint Kitts and Nevis,Europe,1.0,Low
SUP-064625,Bright-Martinez,Marshall Islands,Europe,0.0,
SUP-064626,"Huerta, Shields and Clark",Congo,Americas,0.3,Low
SUP-064627,"Brown, Monroe and Mullins",Gambia,Middle East,0.0,
SUP-064628,Glenn Inc,Seychelles,Americas,0.0,
SUP-064629,Horne LLC,Georgia,Americas,0.1,Low
SUP-064630,Nichols LLC,Finland,Middle East,1.6,Low
SUP-064631,Williams LLC,Bahamas,Europe,0.2,Low
SUP-064632,"Kennedy, Anderson and Tucker",Netherlands Antilles,Africa,0.8,Low
SUP-064633,"Andrews, Smith and Burns",Western Sahara,Americas,2.0,Low
SUP-064634,Smith Group,Serbia,Americas,0.1,Low
